ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
3069,83,-46,27,,0,0,C14
3070,3475,3425,39,,12,0,C14
3071,5961,6798.5,40,,24,0,C14
3072,8840,9805.5,90,,44,0,C14
3073,10030,11367.5,60,,68,0,C14
3074,10380,12261,60,,78,0,C14
3075,11570,,70,,90,0,C14
