ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
3069,83,,27,,0,,C14
3070,3475,,39,,12,,C14
3071,5961,,40,,24,,C14
3072,8840,,90,,44,,C14
3073,10030,,60,,68,,C14
3074,10380,,60,,78,,C14
3075,11570,,70,,90,,C14
