depth	min95%	max95%	best	acc.rate
0	-229	225	14	3.64
10	-164	239	50	3.64
20	-104	253	87	3.64
30	-46	270	123	3.64
40	10	285	160	3.64
50	68	306	196	3.64
60	121	331	232	3.57
70	172	356	267	3.41
80	214	383	300	3.18
90	256	408	331	2.86
100	283	431	357	2.45
110	310	453	380	2.08
120	330	476	400	1.82
130	345	495	417	1.68
140	362	511	434	1.67
150	381	527	451	1.77
180	446	582	516	2.8
200	512	666	584	4.09
220	596	820	685	6.44
240	727	1031	848	10.29
260	908	1292	1091	13.76
280	1144	1566	1383	15.14
300	1421	1836	1682	14.44
320	1716	2091	1960	13.49
340	2040	2373	2232	13.98
360	2379	2668	2526	15.63
380	2713	2993	2853	16.98
400	3025	3341	3201	17.8
420	3332	3719	3561	18.1
440	3618	4121	3923	18.1
460	3906	4535	4285	18.1
470	4042	4743	4466	NA
