"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
4714,NA,NA,NA,"",0,0,"TOP_U"
4715,193,"",45,"",47,10,"C14"
4716,1368,"",25,"",70,0,"C14"
4717,388,"",40,"",100,10,"C14"
4718,712,"",40,"",199,10,"C14"
4719,755,"",64,"",240,10,"C14"
4720,2075,"",60,"",300,10,"C14"
4721,2228,"",58,"",350,10,"C14"
4722,3460,"",90,"",422,10,"C14"
4723,NA,NA,NA,"",470,0,"BOT_U"
