depth	min95%	max95%	best	acc.rate
1	-1511	-513	-1023	74.98
3	-1339	-388	-873	74.98
5	-1166	-263	-723	74.98
7	-994	-135	-573	74.98
9	-821	-12	-423	74.98
11	-647	115	-273	74.98
13	-474	244	-123	74.98
15	-299	371	27	74.98
17	-128	494	177	74.98
19	47	617	327	74.97
21	222	740	476	74.75
23	396	865	626	74.25
25	565	991	774	73.46
27	723	1114	920	72.38
29	875	1234	1064	71.01
31	1019	1352	1206	69.34
33	1167	1469	1343	67.39
35	1304	1586	1477	65.15
37	1428	1705	1606	62.62
39	1541	1821	1730	59.79
41	1662	1934	1848	56.68
43	1789	2041	1960	53.3
45	1898	2145	2065	50.03
47	2002	2244	2163	47.03
49	2102	2338	2256	44.31
51	2194	2426	2343	41.86
53	2285	2511	2426	39.69
55	2379	2591	2504	37.79
57	2465	2666	2579	36.16
59	2548	2739	2651	34.81
61	2628	2810	2720	33.73
63	2703	2878	2787	32.92
65	2773	2943	2852	32.39
67	2844	3009	2917	32.13
69	2910	3072	2981	32.14
71	2974	3143	3045	32.32
73	3038	3203	3110	32.63
75	3102	3277	3176	33.07
77	3167	3345	3242	33.64
79	3232	3422	3310	34.34
81	3301	3504	3379	35.16
83	3371	3589	3450	36.12
85	3442	3677	3522	37.2
87	3516	3767	3597	38.41
89	3595	3851	3675	39.76
91	3674	3929	3755	41.23
93	3756	4020	3838	42.82
95	3841	4114	3925	44.55
97	3928	4205	4015	46.41
99	4017	4303	4109	48.37
101	4107	4403	4206	50.05
103	4206	4502	4307	51.29
105	4304	4600	4410	52.07
107	4404	4695	4514	52.41
109	4504	4789	4619	52.31
111	4603	4885	4724	51.75
113	4692	4979	4827	50.75
115	4791	5069	4927	49.3
117	4884	5154	5025	47.41
119	4965	5234	5119	45.07
121	5052	5312	5208	42.28
123	5129	5383	5291	39.04
125	5197	5447	5367	35.35
127	5267	5504	5436	31.22
129	5329	5556	5496	26.64
131	5375	5603	5547	21.66
133	5420	5650	5588	16.9
135	5457	5690	5619	12.64
137	5461	5726	5643	8.89
139	5466	5756	5659	5.64
141	5471	5782	5668	2.89
143	5462	5802	5673	0.65
145	5461	5817	5673	-1.09
147	5438	5829	5671	-2.33
149	5403	5837	5665	-3.06
151	5390	5842	5659	-3.29
153	5358	5848	5653	-3.01
155	5346	5856	5647	-2.24
157	5343	5862	5643	-0.95
159	5332	5866	5642	0.83
161	5325	5874	5645	3.12
163	5321	5884	5652	5.91
165	5335	5897	5666	9.21
167	5354	5914	5686	13.01
169	5387	5936	5714	17.31
171	5427	5974	5751	22.11
173	5484	6010	5798	27.42
175	5558	6056	5856	33.3
177	5654	6109	5926	40.84
179	5774	6173	6012	50.49
181	5913	6288	6118	62.27
183	6084	6428	6250	76.17
185	6268	6606	6410	92.11
187	6427	6815	6602	108.83
189	6543	7062	6828	125.79
191	6673	7333	7089	142.97
193	6810	7629	7383	158.62
195	6957	7949	7706	168.73
197	7115	8281	8046	173.05
199	7275	8627	8393	NA
