"ID","C14_age","cal_BP","error","reservoir","depth","thickness","Rcode"
4983,250,"",40,"",19,2,"C14"
4984,2070,"",40,"",43,2,"C14"
4985,2850,"",40,"",69,2,"C14"
4986,3680,"",40,"",99,2,"C14"
4987,4900,"",40,"",131,2,"C14"
4988,5310,"",40,"",175,2,"C14"
4989,5410,"",40,"",185,2,"C14"
4990,5770,"",40,"",192,1,"C14"
4991,7765,"",15,"",198,1,"C14"
