depth	min95%	max95%	best	acc.rate
0	-162	76	-43	10.6
2	-126	88	-22	10.6
4	-93	101	-1	10.6
6	-65	115	21	10.6
8	-45	130	42	10.6
10	-34	147	63	10.6
12	-25	170	84	10.6
14	-18	192	105	10.6
16	-10	217	127	10.6
18	-4	244	148	10.6
20	1	273	169	10.6
22	131	397	295	115.47
24	383	620	526	115.47
26	632	846	757	115.47
28	882	1075	988	115.47
30	1129	1312	1219	115.47
32	1355	1557	1450	115.47
34	1572	1807	1681	75.94
36	1734	1952	1833	75.94
38	1891	2094	1984	75.94
40	2045	2242	2136	75.94
42	2196	2396	2288	75.94
44	2341	2547	2440	75.94
46	2487	2697	2592	75.94
48	2628	2855	2744	75.94
50	2768	3016	2896	75.94
52	2908	3176	3048	75.94
54	3048	3341	3199	75.94
56	3185	3511	3351	75.94
58	3323	3678	3503	75.94
60	3459	3845	3655	75.94
62	3593	4006	3807	75.94
64	3726	4172	3959	75.94
66	3858	4338	4111	75.94
68	3993	4508	4263	75.94
70	4129	4677	4414	75.94
72	4265	4842	4566	75.94
74	4398	5013	4718	75.94
76	4533	5184	4870	75.94
78	4668	5356	5022	75.94
80	4804	5528	5174	75.94
82	4940	5700	5326	75.94
84	5075	5870	5477	75.94
86	5208	6039	5629	75.94
88	5343	6208	5781	75.94
90	5479	6377	5933	NA
