depth	min95%	max95%	best	acc.rate
0	-474	369	77	6.94
5	-398	381	112	6.94
10	-322	391	146	6.94
15	-245	404	181	6.94
20	-169	417	216	6.94
25	-93	428	251	6.94
30	-16	437	285	6.94
35	61	449	320	6.94
40	138	462	355	6.94
45	207	475	386	6.94
49	271	488	414	6.94
54	347	510	448	6.94
59	426	550	483	6.94
64	484	596	518	6.94
69	507	616	537	2.38
74	521	619	548	2.38
79	530	625	560	2.38
84	538	631	572	2.38
89	544	636	584	2.38
94	549	648	596	2.38
99	555	661	607	1.5
104	566	664	614	1.5
109	573	667	622	1.5
114	577	670	629	1.5
119	580	676	637	1.5
124	580	683	644	1.5
129	582	693	652	1.5
134	585	703	659	1.5
139	587	715	667	1.5
144	590	725	674	1.5
149	592	735	681	NA
