"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
0	0	1	1	1	3
5	0	1	1	1	3
10	0	1	1	1	3
15	0	1	1	1	3
20	0	1	1	1	3
25	0	1	1	1	3
30	0	1	1	1	3
35	0	1	1	1	3
40	0	1	1	1	3
45	0	1	1	1	3
49	0	1	1	1	3
54	0	1	1	1	3
59	0	1	1	1	3
64	0	1	1	1	3
69	0	1	1	1	3
74	0	1	1	1	3
79	0	1	1	1	3
84	0	1	1	1	3
89	0	1	1	1	3
94	0	1	1	1	3
99	0	1	1	1	3
104	0	1	1	1	3
109	0	1	1	1	3
114	0	1	1	1	3
119	0	1	1	1	3
124	0	1	1	1	3
129	0	1	1	1	3
134	0	1	1	1	3
139	0	1	1	1	3
144	0	1	1	1	3
149	0	1	1	1	3
