depth	min95%	max95%	best	acc.rate
37	-142	180	85	3.91
55	-47	252	156	3.96
85	113	375	277	4.08
105	213	460	359	4.19
123	292	534	436	4.3
135	337	586	488	4.39
155	425	678	577	4.55
165	471	731	623	4.64
175	510	778	670	4.74
185	552	831	717	4.84
195	596	887	766	4.94
205	641	948	816	5.06
220	705	1040	893	5.24
236	774	1151	979	5.44
265	897	1363	1142	5.86
280	965	1478	1232	6.1
320	1154	1814	1489	6.83
345	1284	2046	1666	7.34
372	1452	2319	1872	7.95
385	1540	2453	1978	8.27
400	1648	2613	2104	8.64
515	2697	4033	3286	12.1
540	2988	4393	3599	12.98
570	3377	4847	4004	14.1
595	3742	5242	4368	15.09
630	4312	5820	4921	16.55
660	4861	6335	5437	17.87
690	5475	6888	5993	19.26
720	6158	7454	6592	20.72
750	6873	8032	7235	22.19
810	8101	9297	8635	24.34
840	8712	9944	9376	25.01
860	9114	10374	9879	25.3
880	9515	10912	10387	25.46
890	9719	11213	10641	25.5
910	10127	11799	11152	25.51
920	10332	12117	11407	NA
