depth	min95%	max95%	best	acc.rate
0	-1664	-1003	-1346	44.37
5	-1426	-800	-1124	44.37
10	-1188	-597	-902	44.37
25	-481	18	-237	44.37
40	237	637	429	44.37
45	472	842	651	44.37
50	708	1052	872	44.37
65	1407	1686	1538	44.37
75	1844	2091	1959	44.37
85	2294	2524	2403	44.37
95	2737	2960	2847	44.37
105	3157	3407	3291	44.37
130	4187	4540	4400	44.37
150	4996	5464	5287	44.37
155	5163	5630	5455	22.76
160	5297	5737	5569	22.76
170	5561	5952	5797	22.76
180	5820	6180	6024	22.76
190	6067	6412	6252	22.76
200	6293	6651	6480	22.76
210	6508	6889	6707	22.76
220	6708	7129	6935	22.76
235	7005	7477	7258	15.51
245	7203	7606	7413	15.51
255	7385	7743	7568	15.51
270	7632	7969	7801	15.51
280	7765	8150	7956	15.51
285	7835	8249	8034	15.51
290	7956	8377	8157	33.79
295	8137	8533	8326	33.79
305	8491	8866	8664	33.79
310	8666	9034	8833	33.79
325	9158	9553	9340	33.79
340	9627	10114	9847	33.79
360	10246	10889	10522	33.79
375	10696	11470	11029	33.79
380	10834	11648	11181	33.79
385	10983	11834	11350	33.79
395	11272	12220	11688	33.79
408	11650	12737	12127	33.79
415	11860	13006	12364	NA
