depth	min95%	max95%	best	acc.rate
0	-172	56	-19	4.56
2	-158	71	-10	4.61
6	-127	108	8	4.91
10	-93	147	29	5.48
14	-65	185	52	6.34
18	-32	224	79	7.48
22	6	271	111	8.9
26	48	317	149	10.59
30	97	356	194	12.57
34	153	400	248	14.82
38	221	458	311	17.36
42	295	532	384	20.17
46	345	625	470	23.23
50	384	727	567	25.76
54	425	839	672	27.47
58	449	970	784	28.33
62	472	1106	898	28.37
66	487	1227	1010	27.56
70	497	1334	1118	25.93
74	514	1444	1218	23.45
78	523	1538	1307	20.15
82	537	1616	1382	16
86	550	1669	1439	11.02
90	549	1698	1475	5.21
94	556	1718	1486	-1.44
98	538	1717	1470	-6.74
102	540	1712	1443	-5.49
106	578	1732	1431	2.6
110	677	1798	1462	17.51
114	825	1931	1562	39.25
118	1074	2175	1760	67.81
122	1496	2557	2082	103.2
126	2050	3075	2556	145.42
130	2792	3837	3209	194.46
134	3665	4803	4069	250.44
138	4666	6069	5163	314.02
142	5892	7543	6524	384.24
146	7242	9182	8151	439.29
150	8870	10886	9962	470.09
154	10640	12679	11860	477.46
158	12516	14444	13770	477.86
162	14459	16288	15682	478.11
166	16394	18207	17595	478.22
170	18302	20170	19508	NA
