ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
4877,,800,50,,157,,TOP_C
4878,1260,,30,,280,6,C14
4879,2705,,30,,472.5,5,C14
4880,4300,,30,,565.5,35,C14
4881,4555,,35,,683.5,5,C14
4882,5220,,35,,783.5,5,C14
4883,5905,,40,,885.5,5,C14
4884,8675,,45,,993.5,5,C14
