depth	min95%	max95%	best	acc.rate
0	1626	2271	1991	183.5
2	2084	2589	2358	183.5
4	2506	2914	2725	183.35
6	2862	3241	3091	180.61
8	3209	3598	3449	174.16
10	3546	3977	3793	165.05
14	4219	4760	4436	156.71
18	4909	5509	5069	164.32
22	5649	6256	5756	187.54
26	6344	7018	6541	206.68
30	7074	7774	7376	209.18
34	7785	8501	8197	195.03
38	8427	9157	8936	164.23
42	8965	9695	9529	121.54
46	9385	10140	9957	84.45
50	9708	10458	10248	54.71
54	9977	10664	10431	32.33
58	10167	10801	10536	17.3
62	10294	10886	10591	9.62
66	10385	10940	10627	9.29
70	10487	10990	10672	16.22
74	10585	11057	10751	25.04
78	10713	11158	10862	32.31
82	10839	11237	11000	38.05
86	10982	11379	11159	42.24
90	11120	11535	11333	44.89
94	11263	11738	11514	46
95.5	11308	11825	11583	46.04
