depth	min95%	max95%	best	acc.rate
0	1164	1791	1487	262.12
2	1774	2244	2011	262.12
4	2368	2699	2536	262.12
6	2933	3181	3060	262.12
8	3478	3687	3584	262.12
10	3934	4151	4042	129.85
14	4478	4647	4562	129.85
18	4993	5142	5081	129.85
22	5492	5656	5600	214.44
26	6373	6511	6458	214.44
30	7243	7368	7316	214.44
34	8077	8229	8174	214.44
38	8905	9093	9032	214.44
42	9397	9596	9530	35
46	9541	9741	9670	35
50	9694	9896	9810	35
54	9834	10053	9950	35
58	9950	10209	10090	35
62	10064	10372	10230	35
66	10182	10537	10370	35
70	10295	10702	10510	43.35
74	10488	10856	10684	43.35
78	10674	11024	10857	43.35
82	10842	11211	11031	43.35
86	11008	11421	11204	43.35
90	11156	11633	11377	43.35
94	11299	11852	11551	43.35
95.5	11349	11936	11616	43.35
