depth	min95%	max95%	best	acc.rate
0	-100	95	-4	190.88
11	1953	2280	2098	191.49
20	3612	4138	3826	192.87
29	5281	5989	5570	195.04
41	7569	8460	7932	199.17
44	8150	9082	8531	200.42
49	9136	10122	9537	202.71
56	10547	11563	10967	206.32
71	13720	14695	14125	215.68
80	15740	16615	16092	222.35
90	18080	18761	18352	230.69
104	21318	21944	21627	231.18
119	24326	25055	24832	184.75
130	26046	26885	26578	130.77
140	27288	28445	27802	120.36
149	28532	29930	28972	148.62
153	29187	30621	29600	172.51
161	30529	32185	31147	217.22
169	31950	34081	32998	246.67
185	34921	38833	37127	NA
