depth	min95%	max95%	best	acc.rate
2	-16	176	77	38.45
4	63	249	154	38.45
8	222	397	308	38.45
12	381	546	461	38.45
16	538	695	615	38.45
20	693	844	769	38.45
24	850	997	923	38.45
28	1006	1150	1077	38.45
32	1161	1305	1230	38.45
36	1315	1460	1384	38.45
40	1469	1613	1538	38.45
44	1622	1769	1692	38.45
48	1773	1926	1845	38.45
52	1925	2084	1999	38.45
56	2074	2243	2153	38.45
60	2238	2408	2317	44.34
68	2591	2762	2672	44.34
76	2942	3127	3026	44.34
84	3289	3492	3381	44.34
92	3630	3857	3736	44.34
100	3970	4229	4091	44.34
108	4307	4604	4445	44.34
116	4642	4982	4800	44.34
124	4973	5364	5155	44.34
132	5307	5746	5510	44.34
140	5638	6132	5864	44.34
148	5971	6516	6219	44.34
156	6300	6902	6574	44.34
160	6464	7094	6751	44.34
168	6791	7479	7106	44.34
176	7118	7866	7461	44.34
184	7445	8252	7816	44.34
192	7773	8637	8170	44.34
200	8100	9024	8525	44.34
208	8427	9410	8880	44.34
216	8754	9796	9235	44.34
224	9081	10182	9589	44.34
232	9408	10568	9944	44.34
235	9530	10712	10077	NA
