depth	min95%	max95%	best	acc.rate
0	-247	75	-104	9.86
10	-134	153	-5	9.86
20	-24	235	93	9.86
30	79	328	192	9.85
40	175	416	290	9.83
50	264	505	388	9.76
60	349	596	486	9.67
70	436	687	582	9.55
80	521	777	677	9.39
90	600	864	770	9.2
100	685	952	861	8.98
110	769	1036	949	8.72
120	854	1120	1035	8.44
130	934	1206	1118	8.12
140	1012	1291	1198	7.79
150	1090	1376	1275	7.54
160	1170	1461	1349	7.42
170	1253	1547	1424	7.43
180	1338	1633	1498	7.55
190	1428	1719	1575	7.8
200	1523	1810	1654	8.18
210	1616	1904	1738	8.67
220	1708	1999	1828	9.29
230	1798	2097	1924	9.94
240	1884	2201	2025	10.33
250	1981	2304	2129	10.46
260	2076	2404	2233	10.3
270	2174	2496	2335	9.91
280	2269	2589	2432	9.58
290	2364	2677	2527	9.37
300	2461	2774	2620	9.28
310	2559	2868	2713	9.3
320	2661	2976	2806	9.45
330	2766	3077	2902	9.71
340	2876	3187	3001	10.1
350	2989	3297	3104	10.6
360	3111	3406	3213	11.22
370	3229	3517	3328	11.96
380	3354	3636	3451	12.79
390	3478	3753	3583	13.53
400	3604	3874	3721	14.16
410	3734	4004	3865	14.67
420	3872	4142	4014	15.08
430	4016	4292	4166	15.38
440	4168	4438	4321	15.57
450	4328	4591	4477	15.72
460	4489	4751	4635	16.01
470	4657	4918	4797	16.47
480	4834	5099	4965	17.09
490	5020	5286	5139	17.88
500	5213	5473	5322	18.82
510	5415	5662	5515	19.93
520	5622	5872	5719	21.09
530	5842	6099	5935	22.25
540	6069	6327	6163	23.4
550	6307	6567	6402	24.54
560	6555	6817	6653	25.68
570	6807	7086	6915	26.81
580	7068	7364	7188	27.93
590	7328	7648	7472	28.96
600	7593	7945	7765	29.69
610	7860	8250	8064	30.12
620	8131	8552	8366	30.24
630	8398	8852	8668	30.07
640	8661	9152	8967	29.6
650	8921	9443	9260	28.82
660	9184	9726	9543	27.77
670	9434	10003	9816	26.72
680	9685	10267	10079	25.71
690	9933	10526	10332	24.77
700	10172	10768	10575	23.87
710	10405	11002	10810	23.04
720	10635	11229	11037	22.25
730	10867	11445	11256	21.52
740	11097	11651	11468	20.85
750	11322	11855	11674	20.23
760	11546	12047	11874	19.67
770	11763	12239	12068	19.16
780	11977	12422	12258	18.71
790	12184	12600	12443	18.31
800	12399	12773	12624	17.96
810	12605	12946	12803	17.68
820	12801	13118	12978	17.44
830	12999	13295	13152	17.26
840	13184	13471	13324	17.14
850	13365	13656	13495	17.07
860	13538	13834	13665	17.05
870	13700	14036	13836	17.05
880	13852	14232	14007	NA
