"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
300	0	1	1	1	3
500	0	1	1	1	3
1000	0	1	0	0	1
1100	0	1	0	0	1
1500	0	0	0	0	0
2000	0	0	0	0	0
2500	0	0	0	0	0
3700	0	0	0	0	0
5000	0	0	0	0	0
5100	0	0	0	0	0
5200	0	0	0	0	0
6000	0	0	0	0	0
7700	0	1	0	0	1
8000	0	1	0	0	1
8400	0	1	1	1	3
10000	0	0	0	0	0
10800	0	0	0	0	0
11900	0	0	0	0	0
12000	0	0	0	0	0
13600	0	1	0	0	1
14000	0	1	1	1	3
15700	0	1	1	1	3
16000	0	1	1	1	3
18200	0	1	0	0	1
19200	0	1	0	0	1
20000	0	1	0	0	1
21900	0	1	0	0	1
22000	0	1	0	0	1
24000	0	1	1	1	3
24800	0	1	1	1	3
26000	0	1	1	0	2
