depth	min95%	max95%	best	acc.rate
300	9952	10715	10138	2.17
500	10381	11128	10572	2.17
1000	11443	12171	11655	2.17
1100	11654	12379	11872	2.17
1500	12500	13216	12737	2.16
2000	13554	14268	13815	2.15
2500	14604	15318	14887	2.14
3700	17087	17824	17428	2.09
5000	19722	20522	20108	2.03
5100	19922	20721	20310	2.02
5200	20121	20931	20512	2.01
6000	21696	22525	22101	1.96
7700	24814	25818	25311	1.81
8000	25337	26368	25850	1.78
8400	26017	27091	26555	1.74
10000	28589	29827	29202	1.57
10800	29725	31078	30418	1.47
11900	31199	32737	31969	1.35
12000	31320	32875	32103	1.33
13600	33194	34944	34081	1.14
14000	33627	35402	34525	1.09
15700	35217	37152	36191	0.88
16000	35467	37417	36450	0.84
18200	37138	39159	38068	0.64
19200	37776	39809	38667	0.56
20000	38244	40254	39096	0.51
21900	39245	41340	39979	0.43
22000	39292	41408	40021	0.42
24000	40160	42639	40818	0.38
24800	40418	43085	41123	0.38
26000	40718	43728	41580	NA
