ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
5404,,0,50,,0,,TOP_C
5405,1360,,30,,62.5,5,C14
5406,1860,,70,,110,,C14
5407,5480,,60,,270,,C14
5408,5750,,60,,290,,C14
