depth	min95%	max95%	best	acc.rate
0	-50	152	32	19.28
10	138	331	225	19.25
20	316	508	417	19.17
30	487	683	608	19.02
40	650	858	797	18.82
50	813	1037	984	18.56
60	977	1236	1169	18.24
70	1144	1450	1350	17.98
80	1305	1664	1529	18.05
90	1477	1883	1711	18.44
100	1653	2103	1899	19.17
110	1844	2328	2095	20.22
120	2047	2555	2302	21.36
130	2271	2785	2521	22.4
140	2508	3018	2749	23.33
150	2759	3257	2986	24.16
160	3004	3498	3231	24.88
170	3262	3745	3483	25.51
180	3528	3990	3740	26.02
190	3807	4240	4002	26.44
200	4077	4486	4268	26.75
210	4358	4740	4537	26.96
220	4626	4993	4807	27.06
230	4894	5245	5078	27.06
240	5170	5493	5348	26.95
250	5446	5746	5616	26.74
260	5724	5998	5883	26.43
270	6008	6248	6145	26.02
280	6282	6519	6404	25.68
290	6545	6804	6660	NA
