depth	min95%	max95%	best	acc.rate
0	-98	90	-1	20.58
10	123	283	205	20.58
20	343	475	411	20.58
30	558	669	616	20.58
40	768	863	822	20.58
50	960	1065	1028	20.58
60	1150	1274	1234	20.58
70	1295	1404	1365	10.58
80	1397	1534	1470	10.58
90	1474	1669	1576	10.58
100	1549	1807	1682	10.58
110	1622	1945	1788	28.05
120	1910	2214	2068	28.05
130	2198	2486	2349	28.05
140	2489	2760	2629	28.05
150	2779	3032	2910	28.05
160	3068	3305	3190	28.05
170	3354	3583	3471	28.05
180	3638	3860	3752	28.05
190	3920	4138	4032	28.05
200	4204	4416	4313	28.05
210	4485	4695	4593	28.05
220	4759	4975	4874	28.05
230	5035	5253	5154	28.05
240	5307	5537	5435	28.05
250	5577	5822	5715	28.05
260	5852	6107	5996	28.05
270	6116	6393	6276	13.78
280	6306	6509	6414	13.78
290	6420	6688	6552	NA
