depth	min95%	max95%	best	acc.rate
5	-1106	58	-195	10.08
15	-827	180	-89	11.44
25	-534	335	37	14.11
35	-222	518	194	18.09
45	97	748	398	23.38
55	432	1036	661	29.98
65	790	1393	995	37.88
75	1151	1828	1409	45.35
85	1551	2334	1890	51.22
95	2003	2873	2423	55.49
105	2496	3443	2991	58.16
115	3025	4015	3579	59.23
125	3590	4582	4170	58.77
135	4185	5127	4754	58
145	4784	5663	5331	57.35
155	5410	6185	5902	56.82
165	6048	6709	6468	56.4
175	6677	7240	7031	56.09
185	7304	7778	7591	55.9
190	7624	8058	7870	55.85
200	8230	8616	8428	NA
