depth	min95%	max95%	best	acc.rate
2	-4824	455	-2853	60.78
21	-3491	1289	-1698	60.78
56	-1039	2829	429	60.78
62	-619	3097	794	60.78
74	228	3634	1523	60.78
83	858	4036	2070	60.78
94	1628	4544	2739	60.78
101	2118	4851	3164	60.78
104	2328	4981	3347	60.78
111	2826	5288	3772	60.78
116	3174	5512	4076	60.78
125	3801	5914	4623	60.78
136	4582	6406	5292	60.78
146	5283	6839	5899	60.78
153	5773	7150	6325	60.78
164	6544	7657	6994	60.78
179	7593	8381	7905	60.78
184	7945	8644	8209	60.78
185	8015	8703	8270	60.78
195	8700	9230	8878	60.78
200	9026	9507	9182	60.78
203	9196	9674	9364	60.75
217	9876	10462	10201	57.72
229	10400	11123	10861	51.12
239	10803	11618	11337	42.79
247	11082	11947	11651	34.98
255	11354	12208	11907	28.36
262	11566	12404	12091	23.66
265	11655	12473	12160	21.96
275	11953	12671	12359	17.65
287	12249	12870	12554	15.24
295	12419	12964	12674	14.66
304	12597	13069	12804	14.08
328	12986	13315	13127	12.88
337	13110	13406	13241	12.57
345	13207	13501	13341	12.23
353	13293	13592	13437	11.65
361	13374	13686	13527	10.83
365	13408	13730	13570	10.33
374	13487	13826	13658	9
378	13515	13865	13693	8.34
384	13553	13922	13740	7.43
387	13571	13945	13762	6.99
390	13586	13973	13783	6.58
394	13610	14004	13808	6.06
410	13681	14124	13892	4.32
430	13741	14247	13963	2.9
450	13793	14347	14014	2.32
470	13846	14446	14061	2.58
473	13851	14461	14069	2.69
480	13858	14497	14089	3.02
483	13861	14509	14098	3.16
488	13868	14522	14115	3.37
504	13904	14559	14172	3.77
523	13951	14615	14244	3.74
542	13999	14671	14311	3.15
555	14023	14681	14348	2.43
566	14049	14698	14371	1.77
580	14079	14715	14391	1.08
602	14109	14767	14406	0.35
611	14106	14790	14409	0.18
617	14103	14814	14410	0.1
624	14099	14833	14410	0.05
627	14096	14847	14410	0.05
630	14092	14868	14410	0.05
633	14088	14878	14411	0.05
641	14053	14927	14411	0.05
650	14003	14976	14411	0.05
660	13937	15051	14412	0.05
700	13646	15368	14414	0.05
740	13345	15676	14416	NA
