depth	min95%	max95%	best	acc.rate
0	-2872	-1384	-1844	34.72
4.5	-2666	-1252	-1688	34.72
9	-2460	-1120	-1532	34.72
16.5	-2116	-899	-1271	34.72
19	-2002	-826	-1185	34.72
26	-1681	-621	-941	34.72
31	-1452	-473	-768	34.72
35	-1269	-353	-629	34.72
40	-1040	-205	-455	34.72
42	-949	-145	-386	34.72
46.5	-742	-11	-230	34.72
50.5	-558	107	-91	34.72
52	-489	151	-39	34.72
53.5	-419	195	13	34.72
54	-396	210	31	34.72
58	-211	328	169	34.72
59	-165	358	204	34.72
60	-119	388	239	34.72
61	-73	418	274	34.72
62	-28	449	308	34.72
63	18	480	343	34.72
64	64	509	378	34.72
65	112	536	413	34.72
66	159	566	447	34.72
67	208	596	482	34.72
68	256	626	517	34.72
69	305	656	551	34.72
70	354	687	586	34.72
71	403	717	621	34.72
72	451	748	656	34.72
73	500	780	690	34.72
74	548	811	725	34.72
75	595	841	760	34.72
76	640	873	794	34.72
77	689	903	829	34.72
78	735	935	864	34.72
79	781	967	899	34.72
80	825	999	933	34.72
81	867	1032	968	34.72
82	905	1064	1003	34.72
83	950	1098	1037	34.72
84	993	1131	1072	34.72
85	1030	1167	1107	34.72
86	1067	1201	1142	34.72
87	1108	1236	1176	34.72
88	1147	1271	1211	34.72
89	1182	1305	1246	34.72
90	1213	1341	1280	34.72
91	1242	1378	1315	34.72
92.5	1288	1436	1367	NA
