depth	min95%	max95%	best	acc.rate
2	-310	-47	-125	-9.16
5	-322	-71	-152	-8.78
7	-336	-84	-169	-8.35
9	-347	-96	-186	-7.8
12	-363	-111	-208	-6.71
15	-379	-122	-227	-5.33
17	-379	-127	-237	-4.25
19	-385	-132	-245	-3.03
22	-386	-133	-252	-0.96
25	-380	-126	-252	1.41
27	-373	-118	-249	3.15
29	-361	-108	-242	5.03
32	-339	-87	-223	8.1
35	-308	-57	-196	11.46
37	-283	-32	-172	13.86
39	-254	-3	-143	16.4
42	-199	50	-90	20.45
45	-132	114	-24	24.8
47	-79	161	27	27.87
49	-19	215	84	31.07
52	85	308	183	36.1
55	206	414	296	41.19
57	294	500	380	44.53
59	387	585	471	47.83
62	540	726	619	52.71
65	707	881	782	57.51
67	828	997	899	60.65
69	955	1113	1022	63.76
72	1155	1305	1218	68.35
75	1369	1514	1427	72.85
77	1516	1661	1574	75.8
79	1669	1816	1727	78.71
82	1895	2060	1968	82.99
85	2135	2316	2221	86.89
87	2296	2499	2396	89.18
89	2456	2687	2575	91.22
92	2700	2975	2852	93.82
95	2949	3270	3135	95.87
97	3118	3471	3327	96.92
99	3289	3671	3522	97.73
102	3549	3976	3816	98.48
105	3814	4276	4112	98.68
107	3988	4482	4309	98.5
109	4166	4688	4506	98.07
112	4433	4987	4799	96.97
122	5311	5932	5739	89.31
125	5566	6199	6004	86.42
128	5817	6457	6261	83.89
133	6256	6867	6673	80.49
138	6689	7276	7070	78.09
143	7111	7686	7458	76.71
148	7539	8104	7840	76.33
153	7956	8507	8222	76.97
158	8382	8912	8610	78.62
163	8816	9332	9008	81.28
168	9248	9762	9422	84.96
173	9680	10210	9854	88.92
178	10086	10659	10306	92.47
183	10507	11126	10775	95.6
188	10922	11609	11259	98.31
193	11341	12127	11755	100.61
198	11759	12676	12262	102.48
203	12181	13249	12777	103.94
208	12605	13836	13299	104.97
213	13021	14423	13826	105.59
218	13441	15024	14354	105.79
223	13862	15617	14883	105.79
228	14283	16222	15412	105.79
233	14704	16849	15941	105.79
238	15125	17477	16470	105.79
243	15546	18097	16999	NA
