depth	min95%	max95%	best	acc.rate
0	-442	-404	-420	27.64
20	127	140	133	27.64
30	393	431	409	27.64
40	659	722	685	27.64
50	925	1013	962	27.64
60	1191	1304	1238	27.64
70	1457	1595	1515	27.64
80	1723	1887	1791	27.64
90	1989	2178	2068	27.64
100	2255	2469	2344	27.64
110	2520	2760	2620	27.64
120	2786	3051	2897	27.64
130	3052	3342	3173	27.64
140	3318	3633	3450	27.64
150	3584	3924	3726	27.64
160	3850	4215	4002	27.64
170	4116	4506	4279	27.64
180	4382	4797	4555	27.64
190	4647	5089	4832	27.64
200	4913	5380	5108	NA
