depth	min95%	max95%	best	acc.rate
20	-871	-346	-626	6.75
40	-712	-238	-491	6.75
60	-555	-129	-356	6.75
80	-398	-20	-221	6.75
100	-241	92	-86	6.75
120	-88	202	49	6.75
140	64	318	184	6.75
160	209	438	319	6.75
180	352	561	453	6.75
200	493	689	588	6.75
220	631	819	723	6.75
240	766	948	858	6.75
260	901	1078	993	6.75
280	1028	1215	1128	6.75
300	1100	1285	1198	1.76
320	1142	1313	1233	1.76
340	1182	1347	1269	1.76
360	1221	1381	1304	1.76
380	1258	1414	1339	1.76
400	1294	1449	1374	1.76
420	1326	1485	1410	1.76
440	1359	1523	1445	1.76
460	1389	1562	1480	1.76
480	1417	1605	1515	1.76
500	1435	1622	1532	0.31
520	1447	1626	1538	0.31
540	1458	1629	1544	0.31
560	1467	1633	1550	0.31
580	1474	1636	1556	0.31
600	1480	1640	1562	0.31
620	1487	1643	1568	0.31
640	1494	1647	1575	0.31
660	1504	1651	1581	0.31
680	1513	1654	1587	0.31
700	1519	1659	1593	0.31
720	1525	1663	1599	0.31
740	1529	1670	1605	0.31
760	1532	1677	1611	0.31
780	1536	1683	1618	0.31
800	1538	1691	1624	0.31
820	1541	1700	1630	0.31
840	1543	1708	1636	0.31
860	1572	1726	1659	1.29
880	1606	1747	1685	1.29
900	1640	1769	1710	1.29
920	1670	1791	1736	1.29
940	1701	1816	1762	1.29
960	1728	1842	1788	1.29
980	1755	1868	1814	1.29
1000	1778	1896	1839	1.29
1020	1801	1924	1865	1.29
1040	1824	1955	1891	1.29
1060	1846	1988	1917	1.29
1080	1867	2022	1943	1.29
1100	1920	2071	1993	3.78
1120	1994	2139	2069	3.78
1140	2063	2220	2144	3.78
1160	2127	2304	2220	3.78
1180	2185	2388	2295	3.78
1200	2240	2478	2371	3.78
1220	2296	2569	2446	3.78
1240	2351	2661	2522	3.78
1260	2430	2749	2604	4.56
1280	2538	2830	2696	4.56
1300	2647	2908	2787	4.56
1320	2752	2993	2878	4.56
1340	2855	3077	2969	4.56
1360	2953	3167	3060	4.56
1380	3045	3260	3152	4.56
1400	3125	3359	3243	4.56
1420	3202	3461	3334	4.56
1440	3301	3576	3439	7.9
1460	3470	3720	3597	7.9
1480	3637	3869	3754	7.9
1500	3803	4028	3912	7.9
1520	3963	4201	4070	7.9
1540	4127	4378	4228	7.9
1560	4283	4556	4386	7.9
1580	4438	4729	4544	7.9
1600	4590	4914	4702	7.9
1620	4736	5098	4860	7.9
1640	4891	5277	5023	9.66
1660	5101	5437	5216	9.66
1680	5308	5598	5410	9.66
1700	5510	5764	5603	9.66
1720	5709	5931	5796	9.66
1740	5906	6102	5989	9.66
1760	6101	6286	6183	9.66
1780	6288	6475	6376	9.66
1800	6465	6684	6569	9.66
1820	6627	6898	6763	9.66
1840	6786	7113	6956	9.66
1860	6943	7330	7149	9.66
1880	7101	7544	7342	9.66
1900	7254	7764	7536	9.66
1920	7405	7982	7729	9.66
1940	7561	8199	7922	9.66
1960	7718	8418	8116	9.66
1980	7874	8638	8309	9.66
2000	8031	8858	8502	NA
