depth	min95%	max95%	best	acc.rate
3	1495	3166	2160	47.44
13	2043	3508	2634	47.37
23	2570	3861	3106	46.89
33	3068	4193	3571	45.96
43	3546	4540	4025	44.58
53	4003	4913	4463	42.75
63	4425	5293	4880	40.47
73	4824	5669	5273	37.74
83	5209	6018	5638	35.15
93	5555	6357	5981	33.26
103	5889	6698	6307	32.09
113	6221	7026	6626	31.63
123	6563	7342	6942	31.88
133	6882	7661	7265	32.65
143	7245	8005	7594	33.32
153	7557	8322	7930	33.86
163	7869	8682	8270	34.28
173	8160	9029	8615	34.56
183	8450	9407	8961	34.72
193	8723	9829	9308	34.75
197	8833	9998	9448	NA
