"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
4794,NA,NA,NA,"",0,0,"TOP_C"
4795,120,"",NA,"",40,0,"C14"
4796,490,"",60,"",100,0,"C14"
4797,9700,"",190,"",198,4,"C14"
4798,14690,"",200,"",438,4,"C14"
4799,NA,NA,NA,"",440,0,"BOT_C"
