ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
5743,1370,,30,,75,1,C14
5744,3293,,50,,159.5,3,C14
5745,6270,,40,,299.5,1,C14
5746,8160,,50,,432,2,C14
5747,10260,,60,,574.5,3,C14
5748,13240,,70,,701.5,3,C14
