"ID","C14_age","cal_BP","error","reservoir","depth","thickness","Rcode"
5019,NA,NA,NA,"",0,NA,"TOP_C"
5020,330,"",60,"",25,10,"C14"
5021,5100,"",90,"",140,40,"C14"
5022,NA,NA,NA,"",160,NA,"BOT_C"
