depth	min95%	max95%	best	acc.rate
0	192	638	441	1.67
10	233	640	458	1.67
20	273	642	475	1.67
30	311	646	491	1.67
40	338	654	508	1.67
45	349	656	517	1.67
50	363	657	525	1.67
60	394	663	542	1.67
65	407	666	550	1.67
70	413	671	558	1.67
74	421	675	565	1.67
80	432	681	575	1.67
85	441	684	583	1.67
90	442	688	592	1.67
95	443	697	600	1.68
99	446	705	607	1.7
110	458	725	626	1.78
115	465	733	635	1.83
120	475	744	644	1.89
124	485	751	652	1.94
129	499	764	662	2.02
134	514	777	672	2.11
139	531	787	683	2.21
144	550	802	694	2.31
149	571	815	706	2.43
153	588	826	716	2.53
155	595	833	721	2.58
160	618	852	734	2.72
165	631	869	748	2.87
170	638	882	762	3.03
174	657	897	775	3.16
177	668	912	784	3.27
180	676	926	794	3.37
185	688	952	811	3.56
190	697	998	830	3.76
195	708	1055	849	3.97
199	723	1111	865	4.19
202	733	1150	878	4.52
205	740	1197	892	5
210	752	1292	919	6.15
215	765	1373	953	7.71
220	787	1479	995	9.7
224	818	1565	1037	11.59
228	855	1657	1086	13.75
230	877	1705	1114	14.93
235	938	1836	1195	18.19
240	1017	1983	1293	21.86
245	1108	2147	1411	25.95
249	1201	2297	1520	29.53
252	1270	2418	1611	32.39
255	1354	2546	1711	35.41
260	1512	2776	1899	40.77
265	1693	3028	2114	46.55
270	1901	3292	2359	52.75
274	2092	3525	2578	58.01
277	2249	3722	2756	62.14
280	2408	3930	2947	66.42
285	2719	4301	3294	73.89
290	3062	4703	3679	81.78
295	3440	5137	4103	88.84
299	3755	5480	4464	92.6
306	4348	6080	5123	95.09
310	4695	6427	5502	94.2
315	5144	6862	5969	92.24
316	5234	6953	6062	91.85
320	5571	7310	6427	90.25
324	5921	7650	6785	88.63
327	6189	7895	7050	87.4
330	6457	8165	7311	86.15
335	6906	8561	7737	84.04
340	7332	8941	8153	81.89
345	7743	9311	8558	79.7
349	8045	9607	8874	77.91
377	9928	11440	10881	64.74
380	10109	11609	11074	63.26
385	10425	11892	11385	60.75
390	10717	12172	11684	58.35
395	11018	12470	11971	56.26
399	11249	12693	12194	54.82
403	11478	12929	12412	53.58
405	11592	13038	12518	53.04
410	11864	13308	12781	51.9
415	12129	13569	13039	51.07
420	12396	13830	13293	50.57
424	12628	14035	13495	50.39
428	12879	14292	13697	50.41
430	12982	14424	13798	50.5
435	13216	14755	14051	50.94
440	13511	15089	14307	51.7
445	13766	15444	14567	52.77
449	13982	15735	14780	53.86
456	14345	16245	15164	56.25
460	14595	16595	15391	57.89
465	14894	17047	15685	60.23
470	15213	17483	15992	62.89
474	15465	17855	16247	65.26
477	15662	18146	16444	67.17
480	15863	18437	16648	69.2
485	16210	18932	17001	72.84
490	16506	19460	17373	76.8
495	16777	20009	17765	81.09
499	16988	20498	18095	84.75
505	17297	21251	18618	90.64
510	17554	21928	19082	95.91
515	17813	22596	19572	101.34
520	18075	23263	20089	106.48
524	18269	23796	20521	110.36
530	18559	24677	21197	115.81
535	18805	25431	21785	120
540	19085	26198	22393	123.87
545	19363	26980	23019	127.42
549	19585	27606	23533	130.03
552	19753	28079	23925	131.86
555	19922	28578	24322	133.57
560	20206	29419	24995	136.17
565	20494	30253	25681	138.45
570	20785	31086	26377	140.41
574	21024	31750	26941	141.75
585	21696	33643	28515	144.39
590	22004	34473	29238	145.08
595	22311	35271	29964	145.45
600	22605	36170	30692	NA
