"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
0	0	1	1	1	3
10	0	1	1	1	3
20	0	1	1	1	3
30	0	1	1	1	3
40	0	1	1	1	3
45	0	1	1	1	3
50	0	1	1	1	3
60	0	1	1	1	3
65	0	1	1	1	3
70	0	1	1	1	3
74	0	1	1	1	3
80	0	1	1	1	3
85	0	1	1	1	3
90	0	1	1	1	3
95	0	1	1	1	3
99	0	1	1	1	3
110	0	1	1	1	3
115	0	1	1	1	3
120	0	1	1	1	3
124	0	1	1	1	3
129	0	1	1	1	3
134	0	1	1	1	3
139	0	1	1	1	3
144	0	1	1	1	3
149	0	1	1	1	3
153	0	1	1	1	3
155	0	1	1	1	3
160	0	1	1	1	3
165	0	1	1	1	3
170	0	1	1	1	3
174	0	1	1	1	3
177	0	1	1	1	3
180	0	1	1	1	3
185	0	1	1	1	3
190	0	1	1	1	3
195	0	1	1	1	3
199	0	1	1	1	3
202	0	1	1	1	3
205	0	1	1	1	3
210	0	1	1	1	3
215	0	1	1	1	3
220	0	1	1	1	3
224	0	1	1	1	3
228	0	1	1	1	3
230	0	1	1	1	3
235	0	1	1	1	3
240	0	1	1	1	3
245	0	1	1	0	2
249	0	1	1	0	2
252	0	1	1	0	2
255	0	1	1	0	2
260	0	1	1	0	2
265	0	1	0	0	1
270	0	1	0	0	1
274	0	1	0	0	1
277	0	1	0	0	1
280	0	1	0	0	1
285	0	1	1	1	3
290	0	1	1	1	3
295	1	1	1	1	4
299	1	1	1	0	3
306	1	1	1	1	4
310	1	1	1	1	4
315	1	1	1	1	4
316	1	1	1	0	3
320	1	1	1	0	3
324	1	1	0	0	2
327	1	1	0	0	2
330	1	1	0	0	2
335	1	0	0	0	1
340	1	0	0	0	1
345	1	0	0	0	1
349	1	0	0	0	1
377	1	1	1	1	4
380	1	1	1	1	4
385	1	1	1	1	4
390	1	1	1	1	4
395	1	1	1	0	3
399	1	1	1	0	3
403	1	1	0	0	2
405	1	1	0	0	2
410	1	1	0	0	2
415	1	1	0	0	2
420	1	0	0	0	1
424	1	0	0	0	1
428	1	0	0	0	1
430	1	1	0	0	2
435	1	1	0	0	2
440	1	1	0	0	2
445	1	1	0	0	2
449	1	1	1	1	4
456	1	1	1	1	4
460	1	1	1	1	4
465	1	1	1	1	4
470	1	1	1	1	4
474	1	1	1	1	4
477	1	1	1	0	3
480	1	1	1	0	3
485	1	1	0	0	2
490	1	1	0	0	2
495	1	0	0	0	1
499	1	1	0	0	2
505	1	1	0	0	2
510	1	1	1	1	4
515	1	1	1	1	4
520	1	1	1	1	4
524	1	1	1	0	3
530	1	1	0	0	2
535	1	1	0	0	2
540	1	0	0	0	1
545	1	0	0	0	1
549	1	0	0	0	1
552	1	0	0	0	1
555	1	0	0	0	1
560	1	0	0	0	1
565	1	0	0	0	1
570	1	0	0	0	1
574	1	0	0	0	1
585	1	1	1	1	4
590	1	1	1	1	4
595	1	1	1	0	3
600	0	1	0	0	1
