depth	min95%	max95%	best	acc.rate
2	538	687	578	17.93
10	684	820	721	17.93
20	863	991	900	17.91
30	1037	1159	1079	17.86
40	1211	1329	1258	17.78
50	1378	1503	1435	17.67
60	1542	1676	1611	17.52
70	1702	1853	1786	17.35
78	1825	1993	1924	17.18
90	2007	2201	2128	16.9
98	2125	2339	2263	16.67
110	2288	2542	2461	16.27
120	2430	2705	2622	15.89
130	2559	2864	2779	15.45
140	2686	3018	2931	14.97
150	2805	3166	3079	14.44
160	2926	3308	3220	13.87
170	3043	3443	3356	13.24
180	3160	3577	3486	12.56
190	3277	3706	3608	11.84
198	3370	3806	3701	11.23
210	3508	3951	3831	10.42
220	3624	4072	3933	9.96
230	3738	4190	4031	9.7
240	3850	4308	4128	9.65
250	3966	4425	4225	9.8
260	4086	4541	4324	10.14
270	4218	4658	4428	10.69
280	4352	4776	4538	11.44
290	4494	4896	4656	12.33
298	4611	4994	4757	13.01
310	4784	5145	4919	13.94
320	4936	5273	5061	14.64
330	5092	5413	5210	15.26
340	5250	5550	5366	15.82
350	5409	5695	5526	16.3
360	5572	5838	5691	16.72
370	5738	5987	5860	17.06
380	5907	6144	6032	17.34
390	6071	6305	6206	17.54
400	6238	6475	6382	17.65
412	6447	6684	6594	17.64
422	6615	6860	6770	17.5
432	6780	7035	6944	17.24
442	6938	7207	7115	16.88
452	7094	7376	7281	16.4
482	7548	7849	7745	14.28
490	7661	7965	7857	13.63
513	7962	8262	8152	11.98
520	8047	8344	8234	11.53
529	8156	8445	8336	10.99
540	8282	8561	8453	10.38
550	8392	8662	8555	9.89
560	8499	8756	8652	9.45
570	8604	8846	8744	9.06
580	8701	8933	8833	8.72
590	8799	9021	8919	8.44
598	8875	9095	8986	8.24
610	8980	9205	9084	7.97
620	9061	9293	9162	7.78
630	9140	9382	9239	7.61
640	9217	9474	9315	7.47
650	9291	9561	9389	7.35
660	9363	9648	9462	7.26
670	9435	9743	9534	7.2
680	9504	9832	9606	7.16
695	9605	9966	9713	NA
