depth	min95%	max95%	best	acc.rate
2	521	638	567	17.61
10	670	772	707	17.61
20	846	941	883	17.61
30	1013	1115	1060	17.61
40	1181	1293	1236	17.61
50	1347	1476	1412	17.61
60	1510	1662	1588	17.61
70	1671	1850	1764	17.61
78	1800	2002	1905	17.61
90	2000	2211	2109	16.29
98	2138	2335	2240	16.29
110	2345	2523	2435	16.29
120	2514	2683	2598	16.29
130	2680	2845	2761	16.29
140	2842	3005	2924	16.29
150	3002	3167	3087	16.29
160	3155	3328	3250	16.29
170	3309	3489	3412	16.29
180	3460	3654	3575	16.29
190	3611	3821	3738	16.29
198	3732	3956	3868	16.29
210	3821	4022	3939	4.94
220	3886	4069	3988	4.94
230	3948	4118	4038	4.94
240	3994	4169	4087	4.94
250	4037	4220	4136	4.94
260	4073	4273	4186	4.94
270	4109	4332	4235	4.94
280	4146	4391	4285	4.94
290	4273	4516	4409	17.52
298	4422	4650	4550	17.52
310	4636	4853	4760	17.52
320	4817	5026	4935	17.52
330	5001	5200	5110	17.52
340	5178	5373	5285	17.52
350	5350	5550	5460	17.52
360	5519	5723	5636	17.52
370	5682	5898	5811	17.52
380	5847	6075	5986	17.52
390	6004	6258	6161	17.52
400	6209	6443	6352	19.25
412	6455	6671	6583	19.25
422	6659	6863	6775	19.25
432	6860	7054	6968	19.25
442	7050	7249	7160	19.25
452	7238	7445	7353	19.25
482	7751	8011	7900	9.08
490	7831	8077	7973	9.08
513	8067	8274	8181	9.08
520	8135	8339	8245	9.08
529	8217	8421	8327	9.08
540	8313	8525	8427	9.08
550	8399	8620	8517	9.08
560	8476	8715	8608	9.08
570	8554	8808	8699	9.08
580	8634	8904	8790	9.08
590	8710	9005	8881	9.08
598	8782	9063	8943	7.65
610	8892	9151	9035	7.65
620	8983	9229	9111	7.65
630	9073	9308	9188	7.65
640	9158	9391	9264	7.65
650	9242	9480	9341	7.65
660	9322	9573	9417	7.65
670	9400	9672	9494	7.65
680	9476	9763	9570	7.65
695	9579	9902	9685	NA
