depth	min95%	max95%	best	acc.rate
0	-59	136	13	23.21
10	173	344	244	22.96
20	401	554	471	22.23
30	607	756	688	21.03
40	802	947	892	19.35
50	980	1117	1076	17.2
60	1139	1266	1236	14.57
70	1271	1412	1370	12.08
80	1386	1572	1484	10.94
90	1493	1727	1594	11.21
100	1598	1889	1712	12.89
110	1720	2065	1854	15.96
120	1878	2268	2030	19.44
130	2072	2502	2238	22.49
140	2291	2760	2475	25.12
150	2520	3031	2736	27.32
160	2757	3317	3018	29.09
170	3006	3614	3315	30.44
180	3277	3918	3624	31.37
190	3553	4225	3941	31.87
200	3838	4542	4260	31.95
210	4135	4858	4578	31.6
220	4434	5161	4891	30.82
230	4744	5442	5194	29.62
240	5055	5713	5484	28
250	5361	5960	5755	25.95
260	5670	6166	6003	23.48
270	5974	6345	6225	20.58
280	6264	6540	6420	18.34
290	6476	6815	6599	NA
