"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
262	1	1	1	1	4
278	1	1	1	0	3
283	1	1	1	0	3
288	1	1	0	0	2
293	1	1	0	0	2
298	1	1	0	0	2
303	1	1	1	1	4
308	1	1	1	1	4
313	1	1	1	1	4
318	1	1	1	1	4
323	1	1	1	1	4
326	1	1	1	1	4
329	1	1	1	1	4
332	1	1	1	1	4
336	1	1	1	1	4
341	1	1	1	0	3
346	1	1	1	0	3
351	1	1	1	1	4
356	1	1	1	1	4
361	1	1	1	1	4
366	1	1	1	1	4
371	1	1	1	1	4
376	1	1	1	1	4
381	1	1	1	1	4
386	1	1	1	1	4
391	1	1	1	1	4
394	1	1	1	1	4
396	1	1	1	1	4
398	1	1	1	1	4
402	1	1	1	1	4
407	1	1	1	1	4
412	1	1	1	1	4
416	1	1	1	1	4
421	1	1	1	1	4
446	1	1	1	1	4
