depth	min95%	max95%	best	acc.rate
10	-99	146	45	30.48
20	217	443	349	30.48
30	538	748	655	30.6
40	857	1058	962	30.96
50	1178	1372	1274	31.55
60	1501	1693	1593	32.36
70	1835	2023	1921	33.41
80	2180	2366	2261	34.69
90	2535	2719	2614	36.2
100	2908	3092	2984	37.83
110	3295	3483	3369	39.43
120	3699	3889	3771	41
130	4117	4310	4188	42.54
140	4550	4758	4620	44.05
150	4981	5213	5067	45.53
160	5419	5684	5528	46.71
170	5857	6162	5999	47.5
180	6304	6642	6476	47.89
190	6752	7138	6955	47.89
200	7213	7628	7433	47.5
210	7675	8123	7904	46.71
220	8126	8604	8367	45.62
230	8536	9088	8821	45.41
240	8955	9567	9278	46.41
250	9332	10060	9751	48.62
270	10210	11095	10792	56.36
280	10766	11642	11366	58.6
290	11370	12213	11961	60.5
300	11991	12800	12574	62.13
