depth	min95%	max95%	best	acc.rate
10	57	346	191	8.77
30	270	475	367	8.77
50	481	604	542	8.77
65	621	728	674	8.79
80	744	861	806	8.93
100	915	1043	989	9.35
110	1004	1139	1083	9.64
125	1145	1292	1232	10.3
140	1298	1462	1395	11.64
155	1484	1655	1583	13.75
170	1697	1888	1809	16.62
185	1954	2200	2083	20.26
205	2402	2769	2546	26.83
225	3011	3496	3163	35.59
235	3360	3926	3541	40.79
250	3907	4626	4205	47.39
265	4505	5323	4935	49.33
285	5297	6197	5891	44.58
303	5984	6856	6606	33.15
315	6364	7155	6950	23.69
335	6894	7455	7300	11.43
342	7040	7507	7370	8.18
362	7326	7561	7467	1.87
381	7438	7549	7476	-0.59
389	7437	7566	7470	-0.85
392	7431	7566	7467	NA
