depth	min95%	max95%	best	acc.rate
0	-88	100	1	52.85
2	20	199	107	52.75
4	119	302	212	52.44
6	215	413	317	51.93
8	298	525	420	51.21
10	386	637	522	50.3
12	481	747	622	49.18
14	581	853	720	47.85
16	682	954	815	46.32
18	777	1047	907	44.59
20	869	1131	995	42.66
22	947	1206	1079	40.52
24	1015	1278	1159	39.64
26	1081	1370	1240	43.36
28	1155	1545	1330	51.89
30	1247	1741	1440	65.22
32	1365	1965	1579	83.37
34	1523	2234	1757	106.32
36	1732	2546	1983	134.08
38	2002	2909	2267	166.65
40	2342	3330	2618	204.03
42	2769	3812	3046	246.22
44	3288	4361	3562	293.21
46	3901	4985	4174	345.01
48	4627	5686	4891	401.62
50	5479	6471	5725	463.04
52	6468	7296	6683	529.27
54	7604	8293	7777	600.31
56	8886	9418	9013	667.48
58	10234	10628	10373	710.96
60	11576	11920	11808	729.52
62	12933	13404	13268	730.52
64	14302	14943	14729	NA
