depth	min95%	max95%	best	acc.rate
0	-95	100	3	49.05
2	14	190	101	49.05
4	121	284	199	49.05
6	227	376	297	49.05
8	326	469	395	49.05
10	424	565	493	49.05
12	516	670	591	49.05
14	606	774	689	49.05
16	697	876	788	49.05
18	785	983	886	49.05
20	871	1091	984	49.05
22	960	1200	1082	49.05
24	1230	1473	1353	222.35
26	1684	1909	1798	222.35
28	2136	2346	2243	222.35
30	2586	2786	2687	222.35
32	3034	3226	3132	222.35
34	3483	3666	3577	222.35
36	3932	4107	4021	222.35
38	4380	4547	4466	222.35
40	4823	4991	4911	222.35
42	5259	5434	5356	222.35
44	5700	5879	5800	222.35
46	6131	6324	6245	222.35
48	6563	6770	6690	222.35
50	6998	7217	7134	222.35
52	7433	7669	7579	222.35
54	7866	8120	8024	222.35
56	8840	9061	8975	729
58	10352	10495	10433	729
60	11834	11956	11891	729
62	13266	13435	13349	729
64	14687	14931	14807	NA
