depth	min95%	max95%	best	acc.rate
0	-860	918	360	32.9
10	-327	1169	689	32.9
25	373	1548	1182	32.9
45	1243	2068	1840	32.9
50	1454	2192	2005	32.9
60	1853	2556	2335	33.43
75	2533	3249	2859	37.36
80	2751	3484	3050	39.52
90	3210	3971	3469	45.12
105	3817	4783	4222	56.48
120	4514	5738	5128	63.32
130	4984	6336	5763	63.19
145	5720	7152	6671	55.95
155	6191	7647	7191	46.75
172	6944	8431	7885	35.83
190	7811	9192	8505	34.8
205	8608	9769	9069	42.21
215	9102	10179	9525	49.21
225	9463	10611	10037	53.09
235	9865	11062	10574	53.88
245	10238	11704	11112	53.88
255	10541	12467	11651	NA
