"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
5233,NA,NA,NA,"",0,0,"TOP_U"
5234,NA,"",-0.6,"",26,0,"C14"
5235,130,"",43,"",30,0,"C14"
5236,NA,NA,NA,"",48,0,"BOT_C"
