ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
3347,,0,50,,0,,TOP_U
3348,2410,,60,,45,,C14
3349,2775,,55,,50,,C14
3350,3500,,55,,55,,C14
3351,6030,,100,,85,,C14
3352,6160,,100,,85,,C14
3353,7440,,70,,113,,C14
