depth	min95%	max95%	best	acc.rate
1	-122	86	11	34.68
6	58	280	186	35.94
9	175	406	296	37.46
13	332	580	449	40.39
17	494	770	617	44.35
21	675	971	801	49.34
25	878	1184	1007	55.35
29	1109	1423	1239	62.39
33	1374	1685	1500	70.46
37	1677	1970	1795	79.56
41	2021	2291	2129	89.68
45	2406	2659	2504	100.82
49	2821	3068	2925	112.66
53	3270	3519	3391	121.36
57	3741	4006	3880	122.66
61	4221	4492	4369	121.65
65	4700	4973	4852	118.82
69	5170	5443	5321	114.2
73	5616	5900	5769	107.77
77	6024	6327	6188	99.53
81	6396	6717	6572	89.5
85	6728	7058	6913	77.69
89	7026	7350	7206	66.29
93	7292	7591	7456	56.69
97	7526	7806	7670	48.87
101	7732	7987	7856	42.85
105	7912	8159	8021	38.62
109	8076	8329	8171	36.18
113	8220	8494	8314	35.51
117	8341	8659	8456	35.51
121	8451	8829	8598	35.51
125	8560	9004	8740	35.51
129	8668	9177	8882	35.51
133	8777	9362	9024	35.51
137	8885	9554	9166	35.51
141	8993	9736	9308	35.51
145	9098	9918	9450	35.51
149	9200	10107	9592	35.51
153	9299	10301	9734	35.51
157	9403	10501	9876	35.51
161	9508	10701	10018	35.51
169	9712	11080	10303	35.51
173	9814	11282	10445	35.51
177	9915	11473	10587	35.51
181	10015	11654	10729	35.51
185	10117	11835	10871	35.51
189	10221	12021	11013	NA
