ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
2926,1092,,44,,100,,C14
2927,2326,,45,,199,,C14
2928,53000,,5000,,348,,C14
2929,56000,,9000,,463,,C14
2930,50000,,8000,,550,,C14
2931,54000,,1000,,690,,C14
