depth	min95%	max95%	best	acc.rate
0	-112	64	-13	7.82
10	-27	142	65	7.84
20	50	222	144	7.91
30	131	308	224	8.02
40	208	399	304	8.17
50	287	490	387	8.36
60	370	584	472	8.59
70	454	676	559	8.84
80	538	773	648	9.08
90	625	868	740	9.3
100	715	967	834	9.51
110	808	1061	930	9.71
120	902	1161	1028	9.89
130	996	1268	1127	10.06
140	1094	1376	1229	10.22
150	1193	1490	1332	10.37
160	1294	1604	1436	10.51
170	1389	1721	1542	10.63
180	1488	1834	1649	10.75
190	1586	1951	1757	10.87
200	1686	2068	1866	10.98
210	1787	2188	1976	11.09
220	1894	2306	2087	11.2
230	1998	2425	2200	11.3
240	2108	2545	2313	11.4
250	2219	2664	2428	11.5
260	2332	2783	2543	11.59
270	2443	2903	2659	11.68
280	2554	3025	2777	11.77
290	2671	3145	2895	11.85
300	2789	3265	3014	11.93
310	2906	3383	3133	12.01
320	3026	3502	3254	12.08
330	3148	3621	3375	12.15
340	3267	3742	3497	12.22
350	3387	3863	3619	12.29
360	3514	3984	3742	12.35
370	3637	4104	3866	12.41
380	3763	4227	3990	12.46
390	3891	4349	4115	12.51
400	4015	4473	4241	12.56
410	4141	4596	4366	12.6
420	4268	4719	4493	12.65
430	4391	4842	4619	12.69
440	4515	4961	4746	12.72
450	4640	5085	4874	12.75
460	4759	5209	5001	12.78
470	4879	5338	5129	12.81
480	4997	5464	5257	12.83
490	5118	5590	5386	12.85
500	5236	5726	5514	12.86
510	5356	5860	5643	12.88
520	5477	5995	5772	12.89
530	5599	6128	5901	12.89
540	5719	6260	6030	12.9
550	5839	6404	6159	12.9
560	5966	6538	6288	12.9
570	6085	6676	6416	NA
