"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
0	0	1	1	1	3
12.5	0	1	1	1	3
25	0	1	1	1	3
37.5	0	1	1	0	2
50	0	1	1	0	2
62.5	0	1	0	0	1
75	0	1	0	0	1
87.5	0	1	0	0	1
100	0	1	0	0	1
112.5	0	1	0	0	1
125	0	0	0	0	0
137.5	0	0	0	0	0
150	0	0	0	0	0
162.5	0	0	0	0	0
175	0	0	0	0	0
187.5	0	0	0	0	0
200	0	0	0	0	0
212.5	0	0	0	0	0
225	0	0	0	0	0
237.5	0	0	0	0	0
250	0	0	0	0	0
262.5	0	0	0	0	0
275	0	0	0	0	0
287.5	0	0	0	0	0
300	0	0	0	0	0
312.5	0	0	0	0	0
325	0	0	0	0	0
337.5	0	0	0	0	0
350	0	0	0	0	0
362.5	0	0	0	0	0
375	0	0	0	0	0
387.5	0	0	0	0	0
400	0	0	0	0	0
412.5	0	0	0	0	0
425	0	0	0	0	0
437.5	0	0	0	0	0
450	0	0	0	0	0
462.5	0	0	0	0	0
475	0	1	0	0	1
487.5	0	1	0	0	1
500	0	1	0	0	1
512.5	0	1	0	0	1
525	0	1	1	1	3
537.5	0	1	1	1	3
550	0	1	1	1	3
562.5	0	1	1	1	3
575	0	1	1	1	3
587.5	0	1	1	0	2
600	0	0	0	0	0
612.5	0	0	0	0	0
625	0	0	0	0	0
637.5	0	1	0	0	1
650	0	1	1	1	3
662.5	0	1	1	1	3
675	0	1	1	1	3
687.5	0	1	1	1	3
700	0	1	1	1	3
712.5	0	1	1	1	3
725	0	1	1	1	3
737.5	0	1	1	1	3
750	0	1	1	1	3
762.5	0	1	1	1	3
775	0	1	1	0	2
787.5	0	1	1	0	2
800	0	1	0	0	1
812.5	0	1	0	0	1
825	0	1	0	0	1
837.5	0	1	0	0	1
850	0	1	0	0	1
862.5	0	1	0	0	1
875	0	1	0	0	1
887.5	0	1	1	1	3
900	0	1	1	1	3
912.5	0	1	1	1	3
925	0	1	1	0	2
937.5	0	0	0	0	0
950	0	0	0	0	0
962.5	0	0	0	0	0
975	0	0	0	0	0
987.5	0	0	0	0	0
1000	0	0	0	0	0
1012.5	0	0	0	0	0
1025	0	0	0	0	0
1037.5	0	1	0	0	1
1050	0	1	1	1	3
1062.5	0	1	1	1	3
1075	0	1	1	1	3
1087.5	0	1	1	0	2
1100	0	1	1	0	2
1112.5	0	1	0	0	1
1125	0	1	0	0	1
1137.5	0	1	0	0	1
1150	0	1	0	0	1
1162.5	0	0	0	0	0
1175	0	0	0	0	0
1187.5	0	1	0	0	1
1200	0	1	0	0	1
1212.5	0	1	0	0	1
1225	0	1	0	0	1
1237.5	0	1	1	1	3
1250	0	1	1	1	3
1262.5	0	1	1	1	3
1275	0	1	1	1	3
1287.5	0	1	1	1	3
1300	0	1	1	1	3
1312.5	0	1	1	0	2
1325	0	1	1	0	2
1337.5	0	1	0	0	1
1350	0	1	0	0	1
1375	0	1	0	0	1
1400	0	0	0	0	0
1425	0	0	0	0	0
1450	0	0	0	0	0
1475	0	0	0	0	0
1500	0	0	0	0	0
1525	0	0	0	0	0
1550	0	0	0	0	0
1575	0	0	0	0	0
1600	0	0	0	0	0
1625	0	0	0	0	0
1650	0	0	0	0	0
1662.5	0	0	0	0	0
1675	0	0	0	0	0
1687.5	0	0	0	0	0
1700	0	0	0	0	0
1712.5	0	0	0	0	0
1725	0	0	0	0	0
1737.5	0	0	0	0	0
1750	0	0	0	0	0
1762.5	0	0	0	0	0
1775	0	0	0	0	0
1787.5	0	0	0	0	0
1800	0	0	0	0	0
1812.5	0	0	0	0	0
1825	0	0	0	0	0
1837.5	0	0	0	0	0
1850	0	0	0	0	0
1875	0	0	0	0	0
1900	0	0	0	0	0
1925	0	0	0	0	0
1950	0	0	0	0	0
1975	0	0	0	0	0
2000	0	0	0	0	0
2025	0	0	0	0	0
2050	0	0	0	0	0
2075	0	0	0	0	0
2100	0	0	0	0	0
2125	0	0	0	0	0
2150	0	0	0	0	0
