ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
2861,,0,50,,0,,TOP_C
2862,8920,,100,,585,10,C14
2863,18170,,140,,645,10,C14
2864,18580,,290,,745,10,C14
2865,22500,,200,,920,10,C14
2866,38200,,2100,,1047.5,5,C14
2867,44100,,2000,,1284.5,5,C14
