depth	min95%	max95%	best	acc.rate
0	-289	26	-54	0.08
2.5	-274	46	-54	0.43
5	-258	77	-52	1.56
7.5	-238	118	-47	3.06
10	-215	179	-37	5.59
12.5	-191	241	-21	8.23
15	-158	296	3	12.16
17.5	-116	361	37	15.94
20	-66	438	81	21.27
22.5	-9	522	138	26.2
25	68	614	210	32.92
27.5	158	716	297	39
30	266	825	402	47.12
32.5	395	936	526	54.34
35	546	1065	670	63.86
37.5	717	1207	836	72.05
40	911	1365	1024	79.52
42.5	1099	1521	1226	82.91
45	1297	1677	1435	83.69
47.5	1496	1833	1643	81.61
50	1685	2007	1842	75.69
52.5	1862	2175	2026	68.37
55	2030	2352	2189	60.58
57.5	2182	2526	2336	56.06
60	2322	2681	2473	52.86
62.5	2467	2840	2604	52.11
65	2611	2993	2735	53.5
67.5	2756	3144	2871	56.51
70	2894	3291	3017	62.38
72.5	3043	3442	3177	66.58
75	3186	3602	3347	69.14
77.5	3329	3755	3520	69.15
80	3476	3902	3691	66.58
82.5	3615	4049	3854	62.41
85	3745	4180	4004	54.74
87.5	3851	4301	4135	47.89
90	3941	4409	4248	41.06
92.5	4030	4505	4347	36.74
95	4098	4601	4435	33.02
97.5	4145	4691	4516	31.23
100	4222	4784	4593	30.62
102.5	4276	4894	4671	32.59
105	4367	5025	4758	39.91
107.5	4483	5186	4865	49.85
110	4634	5365	5004	66.93
112.5	4845	5590	5186	84.85
115	5103	5862	5421	111.68
117.5	5434	6184	5721	137.58
120	5840	6577	6097	174.16
122.5	6331	7048	6560	208.04
125	6908	7599	7121	254.36
127.5	7580	8257	7791	294.13
130	8358	9016	8570	341.93
132.5	9234	9908	9457	380.38
135	10208	10898	10450	426.52
137.5	11284	12002	11546	461.89
140	12432	13171	12736	499.5
142.5	13662	14421	14008	525.77
145	14949	15752	15347	552.25
147.5	16289	17130	16743	569.41
150	17624	18556	18182	584.75
152.5	18984	20014	19651	592.8
155	20354	21518	21138	597.01
157.5	21731	23040	22631	596.2
160	23104	24574	24117	590.3
162.5	24450	26098	25586	581.54
165	25753	27603	27027	565.92
167.5	27055	29060	28428	549.2
170	28271	30465	29779	523.86
172.5	29438	31809	31069	499.18
175	30573	33049	32286	464.14
177.5	31706	34215	33421	434.06
180	32770	35275	34474	399.38
182.5	33772	36267	35450	372.7
185	34728	37180	36354	342.2
187.5	35653	38014	37190	318.94
190	36527	38818	37963	292.61
192.5	37332	39529	38677	272.77
195	38087	40205	39339	250.62
197.5	38805	40875	39951	234.14
200	39448	41517	40519	215.94
202.5	40083	42123	41048	202.61
205	40647	42697	41541	188.28
207.5	41180	43228	42003	178.11
210	41678	43729	42438	167.64
212.5	42112	44183	42851	160.63
215	42513	44627	43246	153.59
217.5	42865	45061	43626	148.27
220	43184	45474	43991	142.25
222.5	43488	45871	44343	137.71
225	43766	46260	44682	132.65
227.5	44035	46701	45011	128.9
230	44290	47072	45329	124.81
232.5	44534	47413	45639	121.84
235	44768	47773	45940	118.71
237.5	44973	48132	46235	116.53
240	45164	48508	46524	114.35
242.5	45365	48931	46809	112.96
245	45578	49354	47090	111.75
247.5	45776	49751	47369	111.15
250	45963	50154	47647	110.89
252.5	46146	50565	47924	110.89
255	46319	50964	48201	110.89
257.5	46504	51379	48478	110.89
260	46685	51820	48756	110.89
262.5	46868	52273	49033	110.89
265	47023	52714	49310	110.89
267.5	47179	53137	49587	110.89
270	47352	53579	49864	110.89
272.5	47494	54044	50142	110.89
275	47656	54509	50419	110.89
277.5	47813	54973	50696	110.89
280	47983	55434	50973	110.89
282.5	48160	55856	51251	110.89
285	48331	56306	51528	110.89
287.5	48492	56769	51805	110.89
290	48645	57214	52082	110.89
292.5	48796	57642	52360	110.89
295	48938	58082	52637	110.89
297.5	49078	58501	52914	110.89
300	49239	58920	53191	110.89
302.5	49404	59338	53468	110.89
305	49526	59776	53746	110.89
307.5	49707	60195	54023	110.89
310	49854	60629	54300	NA
