ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
946,,0,50,,0,,TOP_C
947,710,,50,,37,1,C14
948,2240,,40,,52,1,C14
949,2740,,40,,70,1,C14
950,3870,,50,,85.5,1,C14
951,4330,,80,,100.5,1,C14
952,6040,,50,,125.5,1,C14
953,9000,,100,,135.5,1,C14
954,17820,,140,,155.5,1,C14
955,31060,,440,,175.5,1,C14
956,34820,,700,,195.5,1,C14
957,37750,,970,,213.5,1,C14
958,43400,,1900,,250.5,1,C14
959,41200,,1400,,285.5,1,C14
960,38100,,1000,,296.5,1,C14
