depth	min95%	max95%	best	acc.rate
0	-93	102	4	17.59
2.5	-44	139	48	17.59
5	7	179	92	17.59
7.5	52	217	136	17.59
10	98	256	180	17.59
12.5	147	295	224	17.59
15	194	337	268	17.59
17.5	236	378	312	17.59
20	280	418	356	17.59
22.5	324	460	400	17.59
25	369	509	444	17.59
27.5	412	551	488	17.59
30	453	598	532	17.59
32.5	493	644	576	17.59
35	535	689	620	17.59
37.5	621	777	708	105.58
40	891	1035	972	105.58
42.5	1158	1296	1236	105.58
45	1424	1565	1499	105.58
47.5	1689	1838	1763	105.58
50	1949	2114	2027	105.58
52.5	2169	2352	2255	33.28
55	2262	2426	2338	33.28
57.5	2353	2502	2422	33.28
60	2443	2582	2505	33.28
62.5	2531	2667	2588	33.28
65	2614	2752	2671	33.28
67.5	2694	2839	2754	33.28
70	2766	2930	2838	93.69
72.5	3005	3154	3072	93.69
75	3229	3380	3306	93.69
77.5	3450	3615	3540	93.69
80	3669	3861	3774	93.69
82.5	3885	4108	4009	93.69
85	4092	4362	4243	68.52
87.5	4239	4493	4376	43.34
90	4345	4615	4485	43.34
92.5	4445	4755	4593	43.34
95	4511	4899	4702	43.34
97.5	4586	5054	4810	43.34
100	4645	5215	4918	60.65
102.5	4832	5375	5096	77.97
105	5052	5540	5291	77.97
107.5	5276	5705	5486	77.97
110	5497	5872	5681	77.97
112.5	5716	6043	5875	77.97
115	5931	6222	6070	77.97
117.5	6143	6413	6265	77.97
120	6343	6625	6460	77.97
122.5	6533	6845	6655	77.97
125	6719	7063	6850	198.79
127.5	7406	7693	7528	319.6
130	8159	8495	8327	319.6
132.5	8893	9335	9126	319.6
135	9606	10219	9925	446.85
137.5	10937	11507	11233	574.1
140	12409	12918	12669	574.1
142.5	13861	14342	14104	574.1
145	15297	15776	15539	574.1
147.5	16715	17227	16974	574.1
150	18108	18678	18410	574.1
152.5	19507	20143	19845	574.1
155	20892	21627	21280	624.13
157.5	22543	23248	22915	674.16
160	24244	24955	24601	674.16
162.5	25901	26685	26286	674.16
165	27523	28445	27972	674.16
167.5	29134	30201	29657	674.16
170	30720	31983	31342	674.16
172.5	32331	33774	33028	674.16
175	33913	35588	34713	446.89
177.5	34738	36276	35489	219.62
180	35335	36775	36039	219.62
182.5	35860	37351	36588	219.62
185	36327	37983	37137	219.62
187.5	36772	38704	37686	219.62
190	37232	39445	38235	219.62
192.5	37626	40157	38784	219.62
195	38006	40893	39333	183.62
197.5	38521	41202	39738	147.61
200	38993	41370	40107	147.61
202.5	39432	41582	40476	147.61
205	39861	41840	40845	147.61
207.5	40133	42321	41214	147.61
210	40410	42849	41583	147.61
212.5	40624	43429	41952	147.61
215	40895	43796	42299	132.6
217.5	41336	44063	42630	132.6
220	41683	44333	42962	132.6
222.5	41987	44646	43293	132.6
225	42310	45003	43625	132.6
227.5	42633	45394	43956	132.6
230	42875	45792	44288	132.6
232.5	43088	46188	44619	132.6
235	43279	46630	44951	132.6
237.5	43419	47069	45282	132.6
240	43632	47567	45613	132.6
242.5	43783	48049	45945	132.6
245	43984	48586	46276	132.6
247.5	44146	49093	46608	132.6
250	44254	49634	46939	66.3
252.5	44406	50067	47205	132.6
255	44576	50601	47536	132.6
257.5	44727	51148	47868	132.6
260	44904	51684	48199	132.6
262.5	45042	52217	48531	132.6
265	45176	52726	48862	132.6
267.5	45294	53233	49194	132.6
270	45427	53789	49525	132.6
272.5	45576	54316	49857	132.6
275	45689	54838	50188	132.6
277.5	45791	55361	50520	132.6
280	45895	55883	50851	132.6
282.5	46030	56405	51183	132.6
285	46153	56927	51514	132.6
287.5	46271	57449	51846	132.6
290	46384	57971	52177	132.6
292.5	46507	58494	52508	132.6
295	46631	59019	52840	132.6
297.5	46764	59563	53171	132.6
300	46896	60108	53503	132.6
302.5	47034	60652	53834	132.6
305	47175	61196	54166	132.6
307.5	47300	61740	54497	132.6
310	47409	62284	54829	NA
