depth	min95%	max95%	best	acc.rate
10	-1968	309	-661	22.68
20	-1661	476	-434	22.68
30	-1354	643	-207	22.68
40	-1047	814	20	22.68
50	-740	986	247	22.68
60	-433	1157	473	22.68
70	-126	1327	700	22.68
80	181	1490	927	22.68
90	480	1652	1154	22.68
100	767	1816	1381	22.68
110	1074	1984	1608	22.68
120	1374	2151	1834	22.68
130	1679	2326	2061	22.68
140	1982	2514	2288	22.68
150	2284	2707	2515	22.73
160	2569	2919	2745	23.53
170	2848	3149	2988	25.35
180	3132	3413	3253	28.19
190	3430	3710	3552	32.05
200	3767	4047	3892	36.35
210	4134	4422	4272	39.91
220	4533	4837	4684	42.7
230	4964	5267	5121	44.72
240	5425	5713	5575	46.22
250	5895	6176	6043	47.44
260	6384	6646	6522	48.35
270	6878	7125	7009	48.97
280	7365	7614	7500	49.3
290	7842	8112	7993	49.35
300	8298	8639	8487	49.35
310	8747	9178	8980	49.35
320	9188	9721	9474	49.35
326	9453	10048	9770	NA
