depth	min95%	max95%	best	acc.rate
10	-1656	430	-573	22.67
20	-1361	595	-346	22.67
30	-1067	759	-119	22.67
40	-775	924	107	22.67
50	-479	1089	334	22.67
60	-185	1254	561	22.67
70	108	1419	787	22.67
80	403	1584	1014	22.67
90	695	1753	1241	22.67
100	986	1922	1467	22.67
110	1279	2089	1694	22.67
120	1568	2250	1921	22.67
130	1863	2417	2147	22.67
140	2147	2592	2374	22.67
150	2405	2769	2589	22.67
160	2658	2969	2816	22.67
170	2892	3191	3043	22.67
180	3124	3434	3269	22.67
190	3338	3718	3496	22.67
200	3722	4059	3872	42.5
210	4142	4461	4297	42.5
220	4525	4925	4722	42.5
230	4889	5419	5147	47.65
240	5409	5846	5623	47.65
250	5926	6273	6100	47.65
260	6435	6721	6576	47.65
270	6926	7178	7053	47.65
280	7395	7654	7529	47.65
290	7825	8120	7982	47.65
300	8259	8632	8458	47.65
310	8697	9150	8935	47.65
320	9131	9676	9411	47.65
326	9394	9983	9697	NA
