"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
3	0	1	0	0	1
7	0	1	0	0	1
11	0	1	0	0	1
15	0	1	0	0	1
19	0	1	1	1	3
23	0	1	1	1	3
27	0	1	1	1	3
56	0	1	1	1	3
60	0	1	1	1	3
65	0	1	1	1	3
70	0	1	1	1	3
75	0	1	1	1	3
80	0	1	1	1	3
84	0	1	1	1	3
89	0	1	1	1	3
94	0	1	1	1	3
99	0	1	1	1	3
104	0	1	1	1	3
109	0	1	1	1	3
115	0	1	1	1	3
119	0	1	1	1	3
125	0	1	1	1	3
130	0	1	1	1	3
136	0	1	1	1	3
141	0	1	1	1	3
146	0	1	1	1	3
152	0	1	1	1	3
157	0	1	1	1	3
162	0	1	1	0	2
167	0	1	1	0	2
172	0	1	1	1	3
177	0	1	1	1	3
182	0	1	1	1	3
187	0	1	1	1	3
192	0	1	1	1	3
197	0	1	1	1	3
203	0	1	1	1	3
208	0	1	1	1	3
214	0	1	1	0	2
219	0	1	1	1	3
225	0	1	1	1	3
231	0	1	1	1	3
236	0	1	1	1	3
242	0	1	1	1	3
247	0	1	1	1	3
252	0	1	1	1	3
257	0	1	1	1	3
262	0	1	1	1	3
267	0	1	1	1	3
272	0	1	1	1	3
277	0	1	1	1	3
282	0	1	1	1	3
287	0	1	1	1	3
292	0	1	1	1	3
