depth	min95%	max95%	best	acc.rate
10	1510	2298	1952	3.05
17	1560	2299	1973	3.05
31	1657	2308	2016	3.05
55	1823	2325	2089	3.05
100	2057	2451	2226	3.05
115	2100	2516	2272	3.05
135	2189	2641	2355	8.66
155	2325	2788	2528	8.66
165	2362	2946	2615	8.66
185	2839	3368	3059	25.6
205	3405	3789	3571	25.6
215	3677	4015	3827	25.6
225	3938	4241	4083	25.6
245	4443	4715	4595	25.6
265	4936	5174	5062	22.55
280	5284	5525	5400	22.55
295	5591	5909	5738	22.55
310	5876	6299	6077	22.55
325	6169	6710	6415	22.55
345	6544	7269	6866	22.55
355	6727	7556	7092	22.55
360	6819	7695	7204	NA
