"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3403,8190,"",100,"",202,8,"C14"
3404,8200,"",100,"",202,8,"C14"
3405,10300,"",90,"",242,20,"C14"
3406,10400,"",120,"",287.5,25,"C14"
3407,11350,"",140,"",338,24,"C14"
3408,11900,"",120,"",375,6,"C14"
3409,12140,"",120,"",479,14,"C14"
3410,12310,"",160,"",555.5,17,"C14"
3411,12320,"",100,"",628.5,5,"C14"
