depth	min95%	max95%	best	acc.rate
0	-101	90	-4	5.63
10	-30	141	52	5.63
20	5	219	108	5.63
30	61	311	182	9.86
40	170	400	280	9.86
50	274	489	379	9.86
60	379	581	477	9.86
70	481	673	576	9.86
80	580	766	675	9.86
90	674	859	773	9.86
100	766	958	872	9.86
110	860	1052	971	9.86
120	948	1153	1069	9.86
130	1035	1263	1168	9.86
140	1115	1346	1250	5.08
150	1184	1388	1301	5.08
160	1246	1436	1351	5.08
170	1305	1486	1402	5.08
180	1364	1540	1453	5.08
190	1415	1601	1504	5.08
200	1465	1663	1555	5.08
210	1507	1723	1606	5.08
220	1550	1785	1656	5.08
230	1706	1928	1806	20.97
240	1905	2127	2015	20.97
250	2091	2345	2225	20.97
260	2269	2575	2435	20.97
270	2405	2743	2586	6.38
280	2488	2795	2650	6.38
290	2565	2846	2714	6.38
300	2635	2903	2778	6.38
310	2706	2961	2841	6.38
320	2779	3020	2905	6.38
330	2837	3081	2969	6.38
340	2898	3143	3033	6.38
350	2950	3206	3097	6.38
360	3005	3274	3160	6.38
370	3058	3344	3224	6.38
380	3187	3472	3351	18.98
390	3395	3661	3541	18.98
400	3603	3860	3731	18.98
410	3797	4070	3920	18.98
420	3991	4284	4110	18.98
430	4179	4495	4300	18.98
440	4363	4716	4490	18.98
450	4511	4853	4639	12.66
460	4627	4952	4765	12.66
470	4739	5048	4892	12.66
480	4844	5157	5018	12.66
490	4934	5289	5145	12.66
500	5018	5431	5271	12.66
510	5125	5589	5408	23.08
520	5394	5797	5639	23.08
530	5659	6015	5870	23.08
540	5920	6230	6101	23.08
550	6178	6452	6332	23.08
560	6423	6687	6563	23.08
570	6653	6931	6793	23.08
580	6867	7179	7024	23.08
590	7195	7496	7353	36.33
600	7577	7857	7716	36.33
610	7946	8235	8080	36.33
620	8306	8627	8443	36.33
630	8658	9024	8806	36.33
640	9006	9429	9170	36.33
650	9347	9838	9533	36.33
660	9637	10165	9836	18.97
670	9835	10339	10025	18.97
680	10035	10512	10215	18.97
690	10234	10688	10405	18.97
700	10431	10861	10595	18.97
710	10630	11034	10784	18.97
720	10826	11205	10974	18.97
730	11022	11382	11164	18.97
740	11217	11560	11354	18.97
750	11412	11736	11543	18.97
760	11605	11912	11733	18.97
770	11797	12091	11923	18.97
780	11990	12269	12112	18.97
790	12182	12452	12302	18.97
800	12371	12631	12492	18.97
810	12560	12818	12682	18.97
820	12747	13003	12871	18.97
830	12938	13192	13061	18.97
840	13124	13380	13251	18.97
850	13309	13572	13441	18.97
860	13481	13761	13619	18.97
870	13662	13956	13809	18.97
880	13840	14155	13998	NA
