depth	min95%	max95%	best	acc.rate
0	-71	111	6	209.58
11	2204	2449	2311	209.45
20	4045	4408	4195	209.16
29	5877	6354	6076	208.71
41	8325	8941	8576	207.86
44	8937	9586	9199	207.6
49	9957	10650	10237	207.13
56	11393	12124	11684	206.39
71	14481	15251	14767	204.48
80	16313	17081	16602	203.11
90	18323	19083	18626	201.4
104	21007	21824	21424	197.11
119	23717	24666	24312	186.1
130	25652	26853	26303	175.41
140	27371	28820	28034	171.43
149	28912	30589	29580	173.41
153	29617	31367	30278	175.97
161	30973	32972	31704	180.94
169	32266	34595	33164	184.21
185	34734	37865	36131	NA
