depth	min95%	max95%	best	acc.rate
0	-713	-7	-129	11.21
5	-573	107	-72	12.42
10	-445	247	-4	15.7
15	-315	406	85	21.06
20	-129	574	204	28.49
25	84	767	365	38
30	326	991	577	49.58
35	625	1254	851	63.23
40	981	1568	1198	78.96
45	1426	1925	1627	94.59
50	1918	2332	2111	97.65
55	2418	2781	2592	93.81
60	2893	3203	3053	89.56
65	3360	3621	3491	84.96
70	3787	4017	3906	80.02
75	4181	4385	4296	74.73
80	4552	4744	4659	69.42
85	4898	5079	4997	65.01
90	5225	5399	5315	61.57
95	5526	5720	5617	59.08
100	5811	6027	5909	57.55
105	6084	6340	6195	56.98
110	6344	6644	6480	NA
