depth	min95%	max95%	best	acc.rate
0	-84	-17	-50	8.54
1	-68	-15	-41	8.54
2	-52	-12	-33	8.54
3	-37	-9	-24	8.54
4	-32	5	-16	8.54
5	-29	20	-7	8.54
6	-25	34	1	8.54
7	-21	49	10	8.54
8	-17	64	18	8.54
9	-14	79	27	8.54
10	-10	94	35	8.54
11	-7	109	44	8.54
12	-3	124	53	8.54
13	0	140	61	8.54
14	3	156	70	8.54
15	5	171	78	8.54
16	8	186	87	8.54
17	11	201	95	8.54
18	14	217	104	8.54
19	17	232	112	8.54
20	20	248	121	8.54
21	22	264	129	8.54
22	24	280	138	8.54
23	26	296	146	8.54
24	28	311	155	8.54
25	31	327	164	NA
