"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
5202,495,"",104,"",45,0,"C14"
5203,340,"",260,"",55,0,"C14"
5204,8760,"",350,"",109.3,18.5,"C14"
5205,8810,"",430,"",190.5,1,"C14"
5206,NA,NA,NA,"",NA,NA,"BOT_U"
